inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,age,eligible,filed,outlier,B_current_assets,B_cash_equivalents,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax
5401998378,2022,novosibirsk,17.29,6805.0,118.0,7417.0,803.0,6614.0,2.0,1.0,1.0,0.0,7283.0,4.0,-6623.0,182.0,148.0
5003024954,2022,moscow reg.,11.07,5320433.0,299767.0,3541069.0,854797.0,2098102.0,25.0,1.0,1.0,0.0,2667220.0,19084.0,-4570373.0,441454.0,388171.0
6318004880,2022,samara,68.20.21,196136.0,31446.0,1286760.0,838860.0,447899.0,7.0,1.0,1.0,0.0,323009.0,9342.0,-155106.0,40219.0,39764.0
1215223601,2022,marij el,45.20,143748.0,2404.0,14556.0,12004.0,2552.0,4.0,1.0,1.0,0.0,11434.0,5071.0,-138693.0,5055.0,4235.0
7702380613,2022,moscow city,96.01,1506.0,107.0,18699.0,378.0,18322.0,7.0,1.0,1.0,0.0,18699.0,273.0,-1739.0,-233.0,136.0
7716879201,2022,moscow city,77.32,0.0,0.0,9027.0,3261.0,5766.0,5.0,1.0,1.0,0.0,9027.0,819.0,0.0,263.0,0.0
1658122730,2022,tatarstan,38.32.53,5070.0,3836.0,4509.0,2289.0,2220.0,12.0,1.0,1.0,0.0,3150.0,727.0,-929.0,4141.0,4087.0
7840079908,2022,sankt-petersburg,88.99,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,263.0,0.0
5005032693,2022,moscow reg.,47.25,2303.0,164.0,3383.0,3383.0,0.0,21.0,1.0,1.0,0.0,6.0,6.0,-2069.0,234.0,231.0
9717039590,2022,moscow city,75,3754.0,195.0,272.0,107.0,165.0,6.0,1.0,1.0,0.0,272.0,75.0,-3438.0,316.0,195.0
3110023415,2022,belgorod,15.20,280.0,0.0,40.0,10.0,30.0,1.0,1.0,1.0,0.0,40.0,241.0,-280.0,0.0,0.0
1716002547,2022,tuva,84.11.35,0.0,0.0,3858105.0,984.0,3858105.0,28.0,0.0,1.0,0.0,3841173.0,0.0,0.0,263.0,0.0
5504154665,2022,omsk,56.30,197329.0,1823.0,16704.0,10254.0,6450.0,4.0,1.0,0.0,0.0,16023.0,1813.0,-191612.0,5717.0,6499.0
4500000849,2022,kurgan,68.20,496.0,404.0,478.0,412.0,65.0,0.0,1.0,1.0,0.0,477.0,54.0,-55.0,441.0,436.0
2232009536,2022,altai terr.,68.32,8629.0,1.0,0.0,0.0,1909.0,13.0,1.0,1.0,0.0,4065.0,241.0,-6422.0,263.0,152.0
3525343050,2022,vologda,43.22,2084.0,2382.0,16368.0,12080.0,6645.0,7.0,1.0,1.0,0.0,16368.0,4064.0,-97.0,1987.0,2730.0
7716922591,2022,moscow city,73.11,5974.0,-430.0,1481.0,58.0,1229.0,4.0,1.0,1.0,0.0,1480.0,104.0,-6303.0,-329.0,-368.0
1004017230,2022,karelia,33.14,3064.0,77.0,7365.0,6538.0,827.0,10.0,1.0,1.0,0.0,7365.0,346.0,-2876.0,188.0,169.0
2464119722,2022,krasnoyarsk,46.71,8629.0,-1140.0,45902.0,2391.0,43510.0,7.0,1.0,1.0,0.0,41078.0,19.0,-935.0,-935.0,-950.0
7451459978,2022,chelyabinsk,45.31,1820.0,43.0,267.0,43.0,223.0,0.0,1.0,1.0,0.0,267.0,21.0,-1607.0,213.0,54.0
3441037610,2022,volgograd,62.02,3158.0,1552.0,10583.0,10312.0,271.0,13.0,1.0,1.0,0.0,10583.0,2.0,0.0,1846.0,1644.0
2459016707,2022,krasnoyarsk,46.14.20,1643.0,-305.0,7132.0,6811.0,321.0,13.0,1.0,1.0,0.0,940.0,468.0,-1865.0,-222.0,-225.0
9703092139,2022,moscow city,46.90,8629.0,-426.0,87.0,74.0,13.0,0.0,1.0,1.0,0.0,87.0,8.0,-6422.0,-426.0,-426.0
5410095301,2022,novosibirsk,46.73,32396.0,3861.0,62764.0,3961.0,36720.0,0.0,1.0,1.0,0.0,37728.0,7277.0,-28100.0,4296.0,4113.0
6623122921,2022,sverdlovsk,47.59.10,5615.0,779.0,16289.0,2330.0,13959.0,5.0,1.0,1.0,0.0,16289.0,1988.0,-4754.0,861.0,837.0
3666254606,2022,voronezh,46.77,1546.0,-334.0,252.0,-639.0,0.0,1.0,1.0,1.0,0.0,252.0,57.0,-1843.0,-297.0,-329.0
0268086523,2022,bashkortostan,47.59.40,147.0,133.0,473.0,440.0,29.0,3.0,1.0,1.0,0.0,473.0,425.0,0.0,147.0,142.0
6950030068,2022,tver,71.11.10,5720.0,-372.0,7382.0,4410.0,2972.0,7.0,1.0,1.0,0.0,4623.0,592.0,-5087.0,633.0,-172.0
2124048714,2022,chuvashia,46.73,44745.0,1431.0,6446.0,1440.0,5006.0,0.0,1.0,1.0,0.0,6446.0,3365.0,-37814.0,2128.0,2109.0
0573003636,2022,dagestan,86.90.90,18158.0,7435.0,7815.0,7445.0,370.0,8.0,1.0,1.0,0.0,7815.0,1668.0,-10332.0,7826.0,7826.0
9701062883,2022,moscow city,18.12,49787.0,1954.0,13709.0,7186.0,6523.0,5.0,1.0,1.0,0.0,12624.0,3613.0,-47289.0,2498.0,2465.0
9705161772,2022,moscow city,46.73,4665.0,0.0,3550.0,10.0,3540.0,1.0,1.0,1.0,0.0,3550.0,241.0,-4665.0,0.0,0.0
5402148616,2022,novosibirsk,46.51,2657.0,17.0,655.0,506.0,149.0,22.0,1.0,1.0,0.0,655.0,291.0,-2613.0,44.0,44.0
4401186906,2022,kostroma,70.22,44.0,31.0,6.0,5.0,0.0,4.0,1.0,1.0,0.0,6.0,3.0,-10.0,34.0,34.0
2543064441,2022,primorsky terr.,75.00.10,5760.0,36.0,253.0,164.0,89.0,7.0,1.0,1.0,0.0,253.0,28.0,-5099.0,661.0,135.0
5010054646,2022,moscow reg.,22.23,8629.0,-458.0,316837.0,-2224.0,29145.0,4.0,1.0,1.0,0.0,16189.0,44.0,-6422.0,-152.0,-467.0
7327086947,2022,ulyanovsk,45.31.10,12148.0,15.0,31166.0,2059.0,15438.0,4.0,1.0,1.0,0.0,25567.0,544.0,-11808.0,340.0,19.0
3908004478,2022,kaliningrad,42.11,0.0,101.5,100.0,13.0,1909.0,24.0,1.0,1.0,0.0,100.0,241.0,0.0,263.0,0.0
9701225993,2022,moscow city,46.90,111422.0,342.0,134293.0,852.0,133441.0,0.0,0.0,1.0,0.0,134293.0,241.0,-110995.0,427.0,427.0
9102166570,2022,crimea,68.32,8629.0,13.0,1193.0,1189.0,4.0,24.0,1.0,1.0,0.0,1154.0,1038.0,-6422.0,263.0,13.0
9701190885,2022,moscow city,46.90,13160.0,3.0,55.0,55.0,0.0,1.0,1.0,1.0,0.0,55.0,4.0,-13156.0,4.0,4.0
7813566437,2022,sankt-petersburg,45.10,873492.0,41703.0,300146.0,63307.0,235763.0,9.0,1.0,1.0,0.0,293930.0,4949.0,-791821.0,81671.0,51609.0
1001355914,2022,karelia,43.99,6018.0,936.0,1160.0,946.0,154.0,1.0,1.0,1.0,0.0,1160.0,241.0,-4284.0,1134.0,1022.0
7610131399,2022,yaroslavl,79.11,8629.0,0.0,19.0,-2.0,21.0,3.0,1.0,1.0,0.0,19.0,2.0,0.0,0.0,0.0
7604240054,2022,yaroslavl,77.30,8267.0,8.0,7495.0,349.0,6538.0,9.0,1.0,1.0,0.0,7495.0,549.0,-8259.0,8.0,8.0
5047211817,2022,moscow reg.,41.20,18736.0,198.0,1562.0,217.0,1345.0,4.0,1.0,1.0,0.0,1562.0,84.0,-18459.0,277.0,248.0
5047128157,2022,moscow reg.,74.10,1038.0,234.0,2359.0,16.0,2343.0,11.0,1.0,1.0,0.0,2359.0,17.0,-780.0,258.0,247.0
3623006863,2022,voronezh,47.73,35616.0,5.0,3237.0,3237.0,1909.0,16.0,1.0,1.0,0.0,3237.0,335.0,-31727.0,5.0,5.0
1650385582,2022,tatarstan,46.90,24641.0,180.0,22671.0,430.0,22241.0,3.0,1.0,1.0,0.0,22671.0,8.0,-24401.0,240.0,226.0
7717681243,2022,moscow city,46.46,0.0,-3074.0,8053.0,-13021.0,17274.0,12.0,1.0,1.0,0.0,465.0,28.0,-2.0,-2663.0,-3842.0
6451016068,2022,saratov,43.21,16650.0,-4220.0,10342.0,-6529.0,16862.0,3.0,1.0,1.0,0.0,9252.0,359.0,-19048.0,-2398.0,-4217.0
6163130889,2022,rostov,62.09,1041.0,-133.0,300.0,298.0,2.0,9.0,1.0,1.0,0.0,300.0,197.0,-1139.0,-98.0,-122.0
5404224380,2022,novosibirsk,43.39,979.0,103.0,191.0,144.0,46.0,1.0,1.0,1.0,0.0,191.0,33.0,-830.0,149.0,132.0
6829092491,2022,tambov,71.20.30,1587.0,770.0,1029.0,1014.0,15.0,9.0,1.0,1.0,0.0,1029.0,748.0,-737.0,850.0,770.0
7701253404,2022,moscow city,68.20.20,8475.0,486.0,3117.0,1826.0,1291.0,22.0,1.0,1.0,0.0,1557.0,274.0,-209.0,1043.0,607.0
5916035522,2022,perm,31.01,103998.0,9716.0,25027.0,22635.0,2391.0,2.0,1.0,1.0,0.0,24178.0,3706.0,-92804.0,11194.0,11106.0
7719436511,2022,moscow city,47.99,0.0,0.0,0.0,0.0,1909.0,6.0,1.0,1.0,0.0,0.0,241.0,0.0,263.0,0.0
4011033407,2022,kaluga,45.19,451.0,-19.0,27.0,10.0,17.0,1.0,1.0,1.0,0.0,4065.0,241.0,-460.0,-9.0,-19.0
5072724033,2022,moscow reg.,86.23,8868.0,-110.0,383.0,218.0,165.0,15.0,1.0,1.0,0.0,169.0,18.0,-6422.0,326.0,156.0
1001304324,2022,karelia,77.39.11,10744.0,1897.0,38635.0,2796.0,35836.0,7.0,1.0,1.0,0.0,24901.0,1763.0,-3479.0,2024.0,2000.0
5903103422,2022,perm,68.32.10,26.0,24.0,664.0,984.0,56.0,10.0,1.0,1.0,0.0,664.0,288.0,-6422.0,26.0,26.0
2308266840,2022,krasnodar,47.19,0.0,0.0,10.0,10.0,0.0,3.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
5406611240,2022,novosibirsk,47.52,3387.0,244.0,3775.0,1866.0,1909.0,6.0,1.0,1.0,0.0,3775.0,10.0,-3042.0,345.0,287.0
5003144828,2022,moscow reg.,68.32.10,209655.0,47712.0,99173.0,88885.0,10258.0,1.0,1.0,1.0,0.0,92411.0,99.0,-161584.0,48071.0,48810.0
2301064611,2022,krasnodar,41.20,109129.0,2033.0,78352.0,11649.0,66703.0,15.0,1.0,1.0,0.0,38733.0,1117.0,-106036.0,3093.0,2582.0
7727081943,2022,moscow city,14.14,331027.0,52224.0,1830500.0,1731423.0,36500.0,30.0,1.0,1.0,0.0,1678378.0,8113.0,-99178.0,42540.0,73264.0
7449134147,2022,chelyabinsk,41.20,175737.0,0.0,47739.0,58.0,47181.0,5.0,1.0,1.0,0.0,44981.0,1430.0,-175798.0,-61.0,0.0
2632099823,2022,stavropol,46.69.80,15443.0,2224.0,12543.0,-1901.0,14444.0,12.0,1.0,1.0,0.0,11483.0,1491.0,-12940.0,2503.0,2395.0
0278972707,2022,bashkortostan,33.12,1218.0,2.0,526.0,13.0,513.0,0.0,1.0,1.0,0.0,526.0,366.0,-1211.0,7.0,3.0
7816282803,2022,sankt-petersburg,46.46,69.0,-228.0,153.0,-436.0,143.0,7.0,1.0,1.0,0.0,153.0,241.0,-291.0,-222.0,-226.0
2366018758,2022,krasnodar,93.29,45092.0,1085.0,10796.0,2216.0,8579.0,2.0,1.0,1.0,0.0,4776.0,9.0,-43953.0,1139.0,1102.0
7729763236,2022,moscow city,46.74.30,1706030.0,66393.0,604876.0,161784.0,439838.0,8.0,1.0,1.0,0.0,598310.0,14946.0,-1369484.0,200376.0,83298.0
3808188133,2022,irkutsk,94.12,8629.0,-6.0,12.0,-630.0,642.0,11.0,1.0,1.0,0.0,12.0,0.0,-6422.0,263.0,-6.0
2617013973,2022,stavropol,47.59,8629.0,-103.0,18.0,-448.0,2.0,7.0,1.0,1.0,0.0,18.0,17.0,-93.0,-93.0,-103.0
6732153623,2022,smolensk,38.32.30,0.0,-239.0,10450.0,10450.0,0.0,5.0,1.0,1.0,0.0,10450.0,1.0,-215.0,-215.0,-231.0
6829149469,2022,tambov,47.51,53624.0,-1008.0,51.0,51.0,0.0,3.0,1.0,1.0,0.0,51.0,1.0,-54095.0,-471.0,-471.0
3257015195,2022,bryansk,71.10,4190.0,649.0,4190.0,10.0,4180.0,8.0,1.0,1.0,0.0,4190.0,4190.0,-2977.0,649.0,649.0
7805706352,2022,sankt-petersburg,46.69,22642.0,1654.0,29968.0,2553.0,27415.0,5.0,1.0,1.0,0.0,29967.0,659.0,-20581.0,2061.0,2067.0
1639048801,2022,tatarstan,68.20,20069.0,9688.0,167316.0,43371.0,18645.0,9.0,1.0,1.0,0.0,101317.0,4765.0,-9715.0,10354.0,10271.0
6832001060,2022,tambov,10.61,2065566.0,59329.0,722587.0,302802.0,419785.0,25.0,1.0,1.0,0.0,644262.0,218320.0,-1756946.0,107602.0,75652.0
7722396210,2022,moscow city,80.10,92123.0,1859.0,22889.0,6899.0,15990.0,5.0,1.0,1.0,0.0,22889.0,1541.0,-88661.0,2752.0,2361.0
2466104954,2022,krasnoyarsk,69.20.20,25690.0,14118.0,53301.0,47668.0,5633.0,20.0,1.0,1.0,0.0,53301.0,53.0,-10795.0,14895.0,14836.0
8603229148,2022,khanty-mansijsk,81.10,6785.0,836.0,1345.0,627.0,718.0,5.0,1.0,1.0,0.0,1345.0,66.0,-5225.0,1560.0,1463.0
2511121714,2022,primorsky terr.,88.91,59.0,4.0,14.0,10.0,4.0,0.0,0.0,1.0,0.0,14.0,10.0,-34.0,13.0,4.0
5044124475,2022,moscow reg.,43.12.30,8629.0,-19.0,17.0,-9.0,26.0,0.0,1.0,1.0,0.0,17.0,17.0,-6422.0,263.0,-19.0
7840370708,2022,sankt-petersburg,68.30,108194.0,1730.0,309255.0,-618284.0,927539.0,15.0,1.0,1.0,0.0,237028.0,1730.0,-104491.0,3703.0,1730.0
7718792387,2022,moscow city,46.69,194372.0,17651.0,72896.0,24275.0,43523.0,12.0,1.0,1.0,0.0,35897.0,3143.0,-106293.0,22437.0,21997.0
7816086622,2022,sankt-petersburg,68.20,3148.0,1874.0,3912.0,3632.0,280.0,28.0,1.0,1.0,0.0,492.0,43.0,-1147.0,2001.0,1989.0
7203382407,2022,tyumen,82.91,6180.0,5467.0,91849.0,18468.0,73381.0,6.0,1.0,1.0,0.0,66163.0,2352.0,-4931.0,-34296.0,28695.0
3906281170,2022,kaliningrad,68.20,8629.0,0.0,1845.0,-318.0,2163.0,10.0,1.0,1.0,0.0,1845.0,241.0,-6422.0,263.0,0.0
2801234886,2022,amur,22.23,20558.0,1843.0,1986.0,1863.0,123.0,5.0,1.0,1.0,0.0,1986.0,34.0,-18429.0,2129.0,2116.0
7817070255,2022,sankt-petersburg,68.20,22346.0,14339.0,86751.0,79122.0,2871.0,5.0,1.0,1.0,0.0,56114.0,186.0,-1810.0,18120.0,17994.0
5010057870,2022,moscow reg.,46.38,12487.0,1307.0,1984.0,1818.0,166.0,2.0,1.0,1.0,0.0,1983.0,369.0,-10900.0,1587.0,1539.0
7717565254,2022,moscow city,46.41,62337.0,9538.0,69064.0,60865.0,8199.0,16.0,1.0,1.0,0.0,69064.0,797.0,-51073.0,11264.0,11242.0
6154143514,2022,rostov,49.42,34982.0,3750.0,19571.0,4174.0,15397.0,6.0,1.0,1.0,0.0,14619.0,716.0,-15604.0,3762.0,4167.0
5405496509,2022,novosibirsk,46.73.60,7915.0,698.0,5751.0,2826.0,2925.0,8.0,1.0,1.0,0.0,5751.0,46.0,-6170.0,927.0,872.0
2724249476,2022,khabarovsk,46.73,20886.0,1.0,25183.0,26.0,25157.0,0.0,1.0,1.0,0.0,25183.0,241.0,-3251.0,1.0,1.0
7801635140,2022,sankt-petersburg,46.73,41135.0,209.0,6534.0,208.0,5137.0,8.0,1.0,1.0,0.0,5563.0,176.0,-41048.0,87.0,261.0
6320062952,2022,samara,78.30,815.0,75.0,306.0,75.0,68.0,1.0,1.0,1.0,0.0,306.0,5.0,-738.0,77.0,75.0
2411000177,2022,krasnoyarsk,10.71,17072.0,-1026.0,10577.0,8679.0,1898.0,20.0,1.0,1.0,0.0,4705.0,224.0,-21540.0,-4468.0,-404.0
7805720043,2022,sankt-petersburg,41.20,20040.0,122.0,8545.0,384.0,6033.0,5.0,1.0,1.0,0.0,6155.0,665.0,-632.0,410.0,152.0
9725040504,2022,moscow city,46.38,63259.0,488.0,26461.0,901.0,25255.0,2.0,1.0,1.0,0.0,26460.0,1610.0,-62613.0,646.0,610.0
7730269159,2022,moscow city,68.10,8629.0,-2.0,15.0,8.0,1909.0,1.0,1.0,1.0,0.0,15.0,2.0,-6422.0,263.0,-2.0
7718839532,2022,moscow city,46.90,46399.0,260.0,87537.0,7089.0,80448.0,11.0,1.0,1.0,0.0,84587.0,1072.0,-45987.0,412.0,325.0
2302038163,2022,krasnodar,01.11.10,5549.0,795.0,9317.0,9187.0,130.0,23.0,1.0,1.0,0.0,9236.0,15.0,-4446.0,1103.0,795.0
2465179298,2022,krasnoyarsk,86.90,40649.0,7008.0,17750.0,13970.0,3780.0,4.0,1.0,1.0,0.0,17750.0,3446.0,-32950.0,7699.0,7495.0
7424011440,2022,chelyabinsk,46.72,34407.0,22.0,23470.0,208.0,23262.0,3.0,1.0,1.0,0.0,23470.0,0.0,-34357.0,50.0,28.0
6452921520,2022,saratov,28.90,47033.0,9169.0,49820.0,47963.0,1857.0,16.0,1.0,1.0,0.0,28545.0,16666.0,-36395.0,10638.0,10593.0
6205000771,2022,ryazan,68.20,8629.0,0.0,0.0,0.0,1909.0,4.0,1.0,1.0,0.0,0.0,0.0,-6422.0,263.0,152.0
5904648806,2022,perm,46.90,43169.0,-456.0,19604.0,18414.0,1190.0,8.0,1.0,1.0,0.0,18431.0,2094.0,-43243.0,-74.0,-9.0
0277957079,2022,bashkortostan,62.01,8629.0,-825.0,131.0,-996.0,1909.0,1.0,1.0,1.0,0.0,128.0,1.0,-814.0,-814.0,-825.0
5038052173,2022,moscow reg.,47.20,777.0,54.0,419.0,-202.0,622.0,16.0,1.0,1.0,0.0,419.0,0.0,-655.0,122.0,101.0
7727326745,2022,moscow city,43.21,52298.0,163.0,58573.0,1815.0,56758.0,5.0,1.0,1.0,0.0,58573.0,2630.0,-51938.0,360.0,204.0
2806006160,2022,amur,41.20,29978.0,4467.0,11751.0,11528.0,223.0,15.0,1.0,1.0,0.0,6165.0,2716.0,-23982.0,5996.0,5996.0
7716666034,2022,moscow city,77.39.20,8629.0,-14794.0,2639057.0,-377391.0,2729004.0,12.0,1.0,1.0,0.0,2425827.0,185.0,-6422.0,-398.0,-14792.0
4710012329,2022,leningrad,16.10.10,345159.0,3576.0,304582.0,178094.0,126488.0,7.0,1.0,1.0,0.0,170900.0,14072.0,-341099.0,4060.0,3576.0
6670123577,2022,sverdlovsk,68.32,578.0,-823.0,334.0,84.0,250.0,16.0,1.0,1.0,0.0,170.0,0.0,-1276.0,-698.0,-816.0
9717078110,2022,moscow city,49.20,32218.0,779.0,14960.0,1036.0,5753.0,3.0,1.0,1.0,0.0,10688.0,1158.0,-33878.0,-1660.0,974.0
2309068061,2022,krasnodar,56.10.10,127912.0,8581.0,33467.0,33467.0,1909.0,23.0,1.0,1.0,0.0,33467.0,4497.0,-119331.0,8581.0,8581.0
1832072190,2022,udmurtia,71.12.40,12596.0,2416.0,9461.0,3560.0,2289.0,13.0,1.0,1.0,0.0,7380.0,103.0,-9649.0,2947.0,2741.0
7203309291,2022,tyumen,71.10,349.0,1.0,329.0,323.0,6.0,8.0,1.0,1.0,0.0,329.0,329.0,-322.0,27.0,8.0
1686008612,2022,tatarstan,47.52,1055.0,43.0,348.0,53.0,295.0,0.0,1.0,1.0,0.0,348.0,143.0,-1005.0,49.0,54.0
6319244210,2022,samara,46.73.60,0.0,0.0,206.0,194.0,12.0,3.0,1.0,1.0,0.0,206.0,206.0,0.0,263.0,152.0
3664253396,2022,voronezh,49.41,1776.0,24.0,2460.0,34.0,2426.0,0.0,0.0,1.0,0.0,2460.0,558.0,-6422.0,80.0,30.0
4501054893,2022,kurgan,41.20,16325.0,1753.0,12341.0,6263.0,5307.0,25.0,1.0,1.0,0.0,5064.0,1200.0,-13948.0,2377.0,2347.0
0547006912,2022,dagestan,19.20,27208.0,224.0,182198.0,14743.0,76374.0,16.0,1.0,1.0,0.0,158398.0,154.0,-27642.0,-2018.0,280.0
6625053938,2022,sverdlovsk,61.10.40,2604.0,1601.0,1544.0,1316.0,228.0,13.0,1.0,1.0,0.0,1544.0,634.0,-366.0,1706.0,1678.0
2312271560,2022,krasnodar,46.73.60,21339.0,620.0,18208.0,916.0,17286.0,4.0,1.0,1.0,0.0,18209.0,849.0,-20559.0,780.0,772.0
6722020529,2022,smolensk,96.09,9437.0,495.0,21447.0,21379.0,68.0,15.0,1.0,1.0,0.0,19702.0,788.0,-8620.0,817.0,615.0
7707737105,2022,moscow city,68.32,127019.0,15421.0,57277.0,33797.0,23479.0,12.0,1.0,1.0,0.0,28655.0,660.0,-106332.0,20687.0,21082.0
5020059361,2022,moscow reg.,23.10,315329.0,-38790.0,315629.0,100254.0,213562.0,13.0,1.0,1.0,0.0,207367.0,32998.0,-344087.0,-51645.0,-47660.0
2224197029,2022,altai terr.,41.20,50.0,-10.0,155.0,-16.0,161.0,3.0,1.0,1.0,0.0,155.0,241.0,-48.0,2.0,-7.0
6950207212,2022,tver,93.29.20,38108.0,1186.0,5339.0,-424.0,5763.0,5.0,1.0,1.0,0.0,4364.0,803.0,-35653.0,2455.0,1565.0
5029150760,2022,moscow reg.,46.13.20,22318.0,6908.0,248292.0,26837.0,214555.0,11.0,1.0,1.0,0.0,247868.0,21681.0,-15301.0,7017.0,7590.0
9201005005,2022,sevastopol,43.21,1314.0,5.0,4353.0,4353.0,0.0,17.0,1.0,1.0,0.0,4353.0,1082.0,-1283.0,31.0,31.0
7810488935,2022,sankt-petersburg,68.30,8629.0,0.0,99.0,95.0,4.0,15.0,1.0,1.0,0.0,99.0,0.0,-6422.0,263.0,0.0
6439037978,2022,saratov,29.32,792213.0,46043.0,250377.0,178799.0,71578.0,24.0,1.0,1.0,0.0,173528.0,23841.0,-738017.0,54196.0,54405.0
3812131813,2022,irkutsk,20.15,22291.0,-4.0,973.0,14.0,959.0,11.0,1.0,1.0,0.0,973.0,14.0,-20338.0,-11.0,-4.0
7701258603,2022,moscow city,68.20,8023.0,-1509.0,73521.0,-15243.0,63734.0,21.0,1.0,1.0,0.0,18027.0,6.0,-1105.0,5094.0,-1391.0
5047184708,2022,moscow reg.,52.29,15295.0,2887.0,6355.0,5360.0,995.0,6.0,1.0,1.0,0.0,6355.0,2690.0,-6738.0,3622.0,3613.0
7724471286,2022,moscow city,73.11,16022.0,110.0,3412.0,203.0,3209.0,3.0,1.0,1.0,0.0,3412.0,728.0,-15762.0,260.0,137.0
7840026776,2022,sankt-petersburg,58.14,48160.0,-2818.0,35806.0,13408.0,14256.0,7.0,1.0,1.0,0.0,35806.0,71.0,-40617.0,1736.0,-2698.0
0274971974,2022,bashkortostan,28.29.13,25968.0,8484.0,23013.0,10484.0,10469.0,0.0,1.0,1.0,0.0,8781.0,232.0,-15081.0,10887.0,10156.0
1901104021,2022,khakasia,46.46,52935.0,7080.0,8037.0,7130.0,907.0,11.0,1.0,1.0,0.0,8037.0,6033.0,-45281.0,7654.0,7654.0
2305026247,2022,krasnodar,11.07.10,0.0,0.0,788.0,44.0,744.0,13.0,1.0,1.0,0.0,788.0,0.0,-334.0,-334.0,0.0
1674002366,2022,tatarstan,20.41,271.0,0.0,1194.0,10.0,1129.0,0.0,1.0,1.0,0.0,899.0,6.0,-258.0,13.0,0.0
9719006329,2022,moscow city,81.22,34178.0,879.0,2289.0,1496.0,793.0,2.0,1.0,1.0,0.0,2289.0,5.0,-33021.0,1157.0,1099.0
2308124669,2022,krasnodar,35.12,31525.0,2904.0,23033.0,20925.0,2108.0,16.0,1.0,1.0,0.0,23004.0,2581.0,-21710.0,9815.0,3918.0
7729089056,2022,moscow reg.,64.99.10,8629.0,-17695.0,820984.0,375170.0,241909.0,28.0,1.0,1.0,0.0,820984.0,0.0,0.0,0.0,-17695.0
5603038740,2022,orenburg,49.41,156271.0,8680.0,142290.0,28855.0,41129.0,10.0,1.0,1.0,0.0,77652.0,5300.0,-143971.0,12300.0,10806.0
7733846767,2022,moscow city,95.11,4999.0,3226.0,2773.0,2379.0,394.0,9.0,1.0,1.0,0.0,2773.0,1722.0,-6422.0,3441.0,3391.0
7709895724,2022,moscow city,73.11,263.0,-52.0,58926.0,23965.0,34790.0,10.0,1.0,0.0,0.0,58926.0,4033.0,-265.0,-2.0,-49.0
1834055143,2022,udmurtia,68.20,4653.0,1282.0,12134.0,5175.0,6959.0,11.0,1.0,1.0,0.0,1183.0,418.0,-2878.0,1775.0,1565.0
7730222672,2022,moscow city,73.11,8629.0,-647793.0,881432.0,787299.0,64133.0,6.0,1.0,1.0,0.0,880931.0,928.0,-212.0,-212.0,-647772.0
6449086251,2022,saratov,74.20,241.0,-394.0,290.0,-837.0,143.0,5.0,1.0,1.0,0.0,290.0,177.0,-625.0,-384.0,-386.0
6829163551,2022,tambov,82.92,9.0,0.0,10.0,10.0,1909.0,0.0,1.0,1.0,0.0,10.0,10.0,-9.0,0.0,0.0
7720474254,2022,moscow city,41.20,729305.0,534.0,481665.0,7747.0,473917.0,3.0,1.0,1.0,0.0,472472.0,11532.0,-701160.0,-45956.0,2528.0
1004019300,2022,karelia,45.31,28104.0,797.0,21234.0,1115.0,1831.0,4.0,1.0,1.0,0.0,15418.0,-297.0,-26827.0,1277.0,871.0
3662295249,2022,voronezh,43.29,0.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,0.0,263.0,0.0
5257149690,2022,nizhni novgorod,73.11,6602.0,280.0,3711.0,499.0,3209.0,8.0,1.0,1.0,0.0,3654.0,158.0,-6266.0,336.0,312.0
3327836180,2022,vladimir,41.20,48774.0,-19.0,70.0,10.0,60.0,14.0,1.0,1.0,0.0,70.0,241.0,-48793.0,-19.0,-19.0
8602206003,2022,khanty-mansijsk,47.59,1497.0,33.0,1490.0,473.0,1017.0,9.0,1.0,1.0,0.0,1490.0,454.0,-1451.0,46.0,48.0
7203253842,2022,tyumen,69.10,1596.0,134.0,328.0,-966.0,1294.0,12.0,1.0,1.0,0.0,326.0,34.0,-1406.0,190.0,160.0
2311084783,2022,krasnodar,35.14,1323.0,-2658.0,881.0,520.0,361.0,17.0,1.0,1.0,0.0,870.0,44.0,-3370.0,-2047.0,-2657.0
7701707496,2022,moscow city,85.42.90,62964.0,-38844.0,128842.0,-85435.0,201511.0,15.0,1.0,1.0,0.0,108648.0,63967.0,-62554.0,-46586.0,-33705.0
9721099708,2022,moscow city,73.11,556.0,46.0,607.0,346.0,261.0,2.0,1.0,1.0,0.0,607.0,269.0,-6422.0,65.0,57.0
2334026019,2022,krasnodar,86.10,30921.0,11707.0,22741.0,2749.0,19992.0,6.0,1.0,1.0,0.0,17702.0,1105.0,-17631.0,13290.0,12881.0
5948026263,2022,perm,68.32.10,46.0,92.0,5047.0,984.0,197.0,18.0,1.0,1.0,0.0,5047.0,2203.0,-6422.0,46.0,96.0
7806100444,2022,sankt-petersburg,56.10,12408.0,692.0,1584.0,-174.0,1018.0,23.0,1.0,0.0,0.0,1584.0,155.0,-9993.0,1252.0,831.0
