inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,CF_balance_operating,age,eligible,filed,outlier,B_cash_equivalents,B_longterm_debt,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax,CF_balance
5408026533,2023,novosibirsk,22.29.20,1959.0,655.0,867.0,828.0,39.0,,3.0,1.0,1.0,0.0,189.0,,-1188.0,771.0,758.0,
9707000330,2023,moscow city,70.22,,-357.0,151.0,-342.0,492.0,-439.0,0.0,1.0,1.0,0.0,6.0,,-404.0,-404.0,-446.0,6.0
7814807780,2023,sankt-petersburg,62.01,,,,,,,1.0,1.0,0.0,0.0,,,,,,
6504010351,2023,sakhalin,46.17.10,,,10.0,10.0,,,10.0,1.0,1.0,0.0,10.0,,,,,
6686081668,2023,sverdlovsk,46.73.60,,,0.0,0.0,,,7.0,1.0,1.0,0.0,,,,,,
7839142954,2023,sankt-petersburg,45.11,,-761.0,507.0,-2616.0,3123.0,-655.0,2.0,1.0,1.0,0.0,503.0,,,-741.0,-761.0,-5.0
9403023790,2023,luhansk,,,,,,,,7.0,1.0,0.0,0.0,,,,,,
5260350937,2023,nizhni novgorod,41.20,,,,,,,10.0,1.0,0.0,0.0,,,,,,
5029182345,2023,moscow reg.,43.21,,,10.0,10.0,,,9.0,1.0,1.0,0.0,10.0,,,,,
7721536094,2023,moscow city,62.02,6923.0,26.0,702.0,283.0,419.0,,18.0,1.0,1.0,0.0,31.0,,-6806.0,117.0,32.0,
5250039232,2023,nizhni novgorod,25.10,1849.0,166.0,3103.0,3103.0,0.0,,16.0,1.0,1.0,0.0,32.0,,-1600.0,249.0,222.0,
7203399954,2023,tyumen,46.71,,0.0,227.0,227.0,0.0,,7.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,
6234081782,2023,ryazan,46.73,,,,,,,13.0,1.0,0.0,0.0,,,,,,
3664216330,2023,voronezh,46.72,,,,,,,7.0,1.0,0.0,0.0,,,,,,
7733829031,2023,moscow city,71.11.10,,,108.0,100.0,8.0,,10.0,1.0,1.0,0.0,7.0,,,,,
4105028522,2023,kamchatka,01.13,1673.0,1428.0,3651.0,2752.0,199.0,,18.0,1.0,1.0,0.0,1669.0,700.0,-72.0,1601.0,1592.0,
6455073691,2023,saratov,82.92,202.0,0.0,3224.0,1492.0,1732.0,,3.0,1.0,1.0,0.0,0.0,,-200.0,2.0,2.0,
7743328309,2023,moscow city,70.22,,-140.0,31.0,-100.0,131.0,-140.0,3.0,1.0,1.0,0.0,21.0,0.0,,-115.0,-140.0,-10.0
7727301959,2023,moscow city,47.11,,,3007.0,10.0,1457.0,,7.0,1.0,1.0,0.0,528.0,1540.0,,,,
6685191330,2023,sverdlovsk,25.11,22036.0,306.0,23371.0,306.0,23065.0,,2.0,1.0,1.0,0.0,441.0,0.0,-21587.0,449.0,383.0,
7728455479,2023,moscow city,46.71,18794.0,578.0,10741.0,654.0,10087.0,,5.0,1.0,1.0,0.0,2061.0,,-18033.0,761.0,723.0,
7736342976,2023,moscow city,46.52,71028.0,1882.0,26261.0,4196.0,17638.0,,1.0,1.0,1.0,0.0,16687.0,4427.0,-66444.0,4584.0,2386.0,
5047147181,2023,moscow city,46.72,0.0,0.0,0.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,,0.0,,,
5911063043,2023,perm,86.23,27284.0,9113.0,11589.0,11205.0,384.0,,13.0,1.0,1.0,0.0,2387.0,,-18035.0,9249.0,9249.0,
4222007815,2023,kemerovo,52.24.20,0.0,-204.0,214.0,-2371.0,2585.0,,22.0,1.0,1.0,0.0,14.0,,-169.0,-169.0,-204.0,
9725094972,2023,moscow city,43.29,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5321068426,2023,novgorod,68.20.20,9230.0,5969.0,4932.0,4644.0,288.0,,24.0,1.0,1.0,0.0,1851.0,,-2917.0,6313.0,6248.0,
1840092947,2023,udmurtia,85.41.10,,,,,,,4.0,1.0,0.0,0.0,,,,,,
7807262335,2023,sankt-petersburg,41.20,23678.0,433.0,19559.0,434.0,19125.0,,0.0,1.0,1.0,0.0,37.0,,-23113.0,565.0,543.0,
1644102412,2023,tatarstan,46.12,26038.0,150.0,9312.0,160.0,9018.0,,0.0,1.0,1.0,0.0,67.0,134.0,-25815.0,223.0,188.0,0.0
7203372688,2023,tyumen,81.30,125074.0,36210.0,109704.0,93598.0,13842.0,,7.0,1.0,1.0,0.0,25131.0,2264.0,-70432.0,54642.0,38351.0,
5835137325,2023,penza,71.12.20,0.0,0.0,3180678.0,15.0,119523.0,-692589.0,3.0,1.0,1.0,0.0,121.0,2643160.0,0.0,0.0,0.0,-2.0
5047234211,2023,moscow reg.,69.10,0.0,0.0,426.0,426.0,,,4.0,1.0,1.0,0.0,3.0,,0.0,,0.0,
2308247886,2023,krasnodar,49.41,,,,,,,6.0,1.0,0.0,0.0,,,,,,
7733413121,2023,moscow city,46.90,,,,,,,0.0,1.0,0.0,0.0,,,,,,
7733342390,2023,moscow city,71.12,4791.0,387.0,1999.0,1596.0,157.0,,4.0,1.0,1.0,0.0,26.0,247.0,-4121.0,670.0,596.0,
7100005887,2023,tula,46.69.90,23062.0,1797.0,2817.0,1150.0,1668.0,,2.0,1.0,1.0,0.0,307.0,,-20720.0,2342.0,2257.0,
4703058820,2023,leningrad,68.32,0.0,28.0,2162.0,,113.0,,22.0,1.0,1.0,0.0,1263.0,0.0,0.0,,29.0,
5075039710,2023,moscow reg.,23.61,21146.0,229.0,1204.0,567.0,637.0,,3.0,1.0,1.0,0.0,957.0,,-18629.0,299.0,287.0,
7708355116,2023,moscow city,46.90,,,,,,,4.0,1.0,0.0,0.0,,,,,,
5031025526,2023,moscow reg.,68.32.20,,,10738.0,,892.0,,30.0,1.0,1.0,0.0,1063.0,,,,,
9304001884,2023,donetsk,68.32,,0.0,172.0,172.0,,,9.0,1.0,1.0,0.0,1.0,,,,0.0,
5206002233,2023,nizhni novgorod,01.41,759466.0,87296.0,2061325.0,875069.0,629485.0,64501.0,23.0,1.0,1.0,0.0,6595.0,510455.0,-659207.0,63386.0,87296.0,4803.0
4223129044,2023,kemerovo,73.11,,,,,,,2.0,1.0,0.0,0.0,,,,,,
7842176456,2023,sankt-petersburg,52.29,30377.0,730.0,1280.0,1178.0,102.0,,4.0,1.0,1.0,0.0,1152.0,,-27185.0,1256.0,730.0,
9703024869,2023,moscow city,41.20,,,,,,,2.0,1.0,0.0,0.0,,,,,,
5003150148,2023,moscow reg.,68.32.10,,-3.0,4.0,4.0,,,1.0,1.0,1.0,0.0,4.0,,-3.0,-3.0,-3.0,
7722473802,2023,moscow city,46.90,,,10.0,10.0,,,4.0,1.0,1.0,0.0,10.0,,,,,
5507209136,2023,omsk,43.20,1156.0,11.0,126.0,54.0,72.0,,15.0,1.0,1.0,0.0,9.0,,-1098.0,58.0,47.0,
7814767143,2023,sankt-petersburg,74.10,,,10.0,10.0,0.0,,4.0,1.0,1.0,0.0,10.0,,,,,
1841030823,2023,udmurtia,20.41,59758.0,842.0,127435.0,28328.0,21517.0,,10.0,1.0,1.0,0.0,175.0,77590.0,,12718.0,2438.0,
1651084813,2023,tatarstan,88.10,,,7549.0,,327.0,,4.0,1.0,1.0,0.0,116.0,,,,,
9701164540,2023,moscow city,43.12,,,,,,,3.0,1.0,0.0,0.0,,,,,,
1513085675,2023,north ossetia,80.10,2359.0,2217.0,100.0,100.0,0.0,,2.0,1.0,1.0,0.0,100.0,,0.0,2359.0,2359.0,
5261132339,2023,nizhni novgorod,73.11,,,,,,,1.0,1.0,0.0,0.0,,,,,,
6671100163,2023,sverdlovsk,70.22,0.0,-225.0,27.0,10.0,0.0,,4.0,1.0,1.0,0.0,23.0,17.0,-223.0,-223.0,-224.0,
2443045886,2023,krasnoyarsk,47.25,,,8098.0,8078.0,20.0,,8.0,1.0,1.0,0.0,164.0,,,,,
7726394478,2023,moscow city,60.20,,,,,,,6.0,1.0,0.0,0.0,,,,,,
2724182920,2023,khabarovsk,80.10,2178.0,2048.0,0.0,,,,10.0,1.0,0.0,0.0,,,,2178.0,2178.0,
5003088644,2023,moscow reg.,35.30.40,7671.0,961.0,2203.0,1424.0,779.0,,13.0,1.0,1.0,0.0,1076.0,,-6414.0,1257.0,1182.0,
3906389590,2023,kaliningrad,46.49.49,21464.0,3939.0,10557.0,10345.0,212.0,,3.0,1.0,1.0,0.0,514.0,0.0,-16701.0,4763.0,4775.0,
4205119340,2023,kemerovo,52.29,,,300.0,20.0,103.0,,17.0,1.0,1.0,0.0,,177.0,,,,
9725123951,2023,moscow city,46.13,11102.0,647.0,6239.0,657.0,5576.0,-3732.0,0.0,1.0,1.0,0.0,1181.0,,-8521.0,936.0,809.0,1373.0
2465094848,2023,krasnoyarsk,86.21,,,21549.0,,937.0,,18.0,1.0,1.0,0.0,14667.0,,,,,
3819013375,2023,irkutsk,62.01,30634.0,2688.0,14100.0,11404.0,2696.0,,20.0,1.0,1.0,0.0,11960.0,,-27412.0,3222.0,3326.0,
6319183423,2023,samara,86.21,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7814769221,2023,sankt-petersburg,73.20,924.0,9.0,3112.0,-1130.0,26.0,,4.0,1.0,1.0,0.0,759.0,4216.0,-1540.0,-616.0,37.0,
5050017626,2023,moscow reg.,68.32.20,,,0.0,,,,27.0,1.0,1.0,0.0,,,,,,
5016005606,2023,moscow reg.,52.21.24,,,0.0,,,,30.0,1.0,1.0,0.0,,,,,,
7606124712,2023,yaroslavl,47.54,9345.0,-5640.0,14586.0,-5374.0,5847.0,,2.0,1.0,1.0,0.0,18.0,14070.0,-13424.0,-4079.0,-5530.0,
2508125395,2023,primorsky terr.,46.49,,,0.0,,,,7.0,1.0,1.0,0.0,,,,,,
1001247771,2023,karelia,46.30,,,,,,,12.0,1.0,0.0,0.0,,,,,,
7604347664,2023,yaroslavl,28.25.10,,-14.0,903.0,662.0,241.0,-4.0,5.0,1.0,1.0,0.0,3.0,,,-8.0,-17.0,-4.0
7743772401,2023,moscow city,49.42,,,,,,,13.0,1.0,0.0,0.0,,,,,,
1812003430,2023,udmurtia,96.02,12615.0,481.0,6830.0,5647.0,1107.0,372.0,25.0,1.0,1.0,0.0,161.0,76.0,-11455.0,1160.0,886.0,-578.0
5906050313,2023,perm,25.62,20069.0,1508.0,6148.0,-1328.0,3021.0,,21.0,1.0,1.0,0.0,541.0,1082.0,-17557.0,2512.0,1522.0,
7804681803,2023,sankt-petersburg,43.21,1233.0,33.0,395.0,318.0,77.0,,2.0,1.0,1.0,0.0,35.0,,-1152.0,81.0,45.0,
2130122684,2023,chuvashia,68.20,7062.0,4633.0,24698.0,24534.0,164.0,,10.0,1.0,1.0,0.0,98.0,0.0,,5137.0,4976.0,
7448201023,2023,chelyabinsk,46.90,,,10.0,10.0,,,6.0,1.0,1.0,0.0,,,,,,
5044096637,2023,moscow reg.,71.11.10,,,,,,,8.0,1.0,0.0,0.0,,,,,,
3702039149,2023,moscow city,70.22,475.0,63.0,58.0,-51.0,73.0,,20.0,1.0,1.0,0.0,34.0,36.0,-390.0,85.0,78.0,
2452037345,2023,krasnoyarsk,53.20.30,98429.0,5941.0,19963.0,4609.0,8148.0,,14.0,1.0,1.0,0.0,290.0,,0.0,5444.0,7185.0,
7709857567,2023,moscow city,72.19,,,,,,,13.0,1.0,0.0,0.0,,,,,,
1327014525,2023,mordovia,41.20,,,,,,,12.0,1.0,0.0,0.0,,,,,,
5029000676,2023,moscow reg.,52.21.24,17557.0,4597.0,29648.0,18382.0,11266.0,,21.0,1.0,1.0,0.0,15587.0,,-12854.0,4703.0,5184.0,
1650304907,2023,tatarstan,46.21,,,10.0,10.0,,,8.0,1.0,1.0,0.0,10.0,,,,,
7727646569,2023,moscow city,73.10,,,,,,,15.0,1.0,0.0,0.0,,,,,,
6318064007,2023,samara,88.99,,,0.0,,,,2.0,1.0,1.0,0.0,,4.0,,,,
5407049506,2023,novosibirsk,71.12,,,,,,,15.0,1.0,0.0,0.0,,,,,,
7806361679,2023,sankt-petersburg,47.19,,,,,,,16.0,1.0,0.0,0.0,,,,,,
7702449760,2023,moscow city,62.01,,,,,,,5.0,1.0,0.0,0.0,,,,,,
9704003290,2023,moscow city,69.10,6.0,5.0,271.0,57.0,214.0,,4.0,1.0,1.0,0.0,97.0,,,6.0,6.0,
1650363035,2023,tatarstan,49.41,7668.0,-73.0,20274.0,-280.0,8325.0,,5.0,1.0,1.0,0.0,991.0,433.0,-7631.0,37.0,-58.0,
5027223405,2023,moscow reg.,45.10,,-15.0,4618.0,4602.0,16.0,,8.0,1.0,1.0,0.0,52.0,,-15.0,-15.0,-15.0,
6679109810,2023,sverdlovsk,49.41,,,,,,,6.0,1.0,0.0,0.0,,,,,,
5006003462,2023,moscow reg.,52.10.90,,,146.0,,146.0,,28.0,1.0,1.0,0.0,146.0,,,,,
2446008890,2023,krasnoyarsk,27.11,11468.0,264.0,25216.0,2135.0,14506.0,,6.0,1.0,1.0,0.0,325.0,8575.0,-10650.0,818.0,343.0,
5402508925,2023,novosibirsk,52.29,,,,,,,14.0,1.0,0.0,0.0,,,,,,
9715363457,2023,moscow city,71.20,23319.0,1153.0,8135.0,6624.0,1511.0,,4.0,1.0,1.0,0.0,528.0,,-21795.0,1524.0,1417.0,
7728420652,2023,moscow city,47.52,,,,,,,5.0,1.0,0.0,0.0,,,,,,
7816465525,2023,sankt-petersburg,68.20,7281.0,824.0,3933.0,1789.0,33.0,,14.0,1.0,1.0,0.0,786.0,2110.0,-6400.0,881.0,941.0,
7713723894,2023,moscow city,93.20,,,,,,,12.0,1.0,0.0,0.0,,,,,,
7105053228,2023,tula,49.41,,,,,,,5.0,1.0,0.0,0.0,,,,,,
3664245317,2023,voronezh,43.21,,,,,,,3.0,1.0,0.0,0.0,,,,,,
4027136768,2023,kaluga,41.20,2842.0,48.0,9429.0,328.0,9101.0,,5.0,1.0,1.0,0.0,13.0,0.0,-2744.0,98.0,60.0,
7810977510,2023,arkhangelsk,52.29,2795.0,92.0,2931.0,1318.0,1613.0,,9.0,1.0,1.0,0.0,119.0,,-2327.0,468.0,126.0,
6950239503,2023,tver,43.22,,,,,,,3.0,1.0,0.0,0.0,,,,,,
2015004315,2023,chechnya,72.19,,,,,,,10.0,1.0,0.0,0.0,,,,,,
7811762404,2023,sankt-petersburg,41.20,,,,,,,2.0,1.0,0.0,0.0,,,,,,
5038103981,2023,moscow reg.,84.25.10,116307.0,1419.0,123086.0,10549.0,112494.0,,9.0,1.0,1.0,0.0,660.0,44.0,-114836.0,1471.0,1906.0,
5407121576,2023,novosibirsk,52.10,,,171.0,,,,24.0,1.0,1.0,0.0,120.0,,,,,
0276902140,2023,bashkortostan,72.20,570.0,-18.0,47.0,6.0,41.0,,8.0,1.0,1.0,0.0,0.0,0.0,-585.0,-15.0,-12.0,
6685125880,2023,sverdlovsk,41.20,37720.0,10106.0,243574.0,107235.0,136339.0,,6.0,1.0,1.0,0.0,1264.0,,-26127.0,11593.0,11607.0,
7731386874,2023,moscow city,71.11.10,,,0.0,0.0,,,6.0,1.0,0.0,0.0,,,,,,
7811762690,2023,sankt-petersburg,46.49,201.0,11.0,27.0,27.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,-187.0,14.0,14.0,0.0
6829106673,2023,tambov,72.19,9558.0,687.0,5041.0,1103.0,3938.0,,9.0,1.0,1.0,0.0,969.0,,-8525.0,1033.0,994.0,
5402055432,2023,novosibirsk,33.20,,,0.0,,,,4.0,1.0,1.0,0.0,,,,,,
7802663284,2023,sankt-petersburg,94.99,,,0.0,,,,5.0,1.0,1.0,0.0,,,,,,
7735151249,2023,moscow city,82.99,,11.0,1120.0,-1726.0,23.0,,7.0,1.0,1.0,0.0,109.0,2823.0,-60.0,-60.0,11.0,
0274927580,2023,bashkortostan,46.69.90,93.0,11.0,480.0,69.0,411.0,,6.0,1.0,1.0,0.0,8.0,,-81.0,12.0,12.0,
5040138621,2023,moscow reg.,25.11,,,,,,,7.0,1.0,0.0,0.0,,,,,,
2225057634,2023,altai terr.,14.13,6006.0,-415.0,1466.0,211.0,931.0,,20.0,1.0,1.0,0.0,169.0,324.0,-5824.0,182.0,-356.0,
9704190315,2023,moscow city,49.42,,,,,,,1.0,1.0,0.0,0.0,,,,,,
6732043910,2023,smolensk,18.11,466955.0,-35.0,278599.0,17659.0,160891.0,,9.0,1.0,1.0,0.0,2.0,73003.0,-404818.0,40716.0,607.0,
4205395237,2023,kemerovo,64.99,,,,,,,2.0,1.0,0.0,0.0,,,,,,
7710921168,2023,moscow city,96.02,,,864.0,14.0,,,11.0,1.0,1.0,0.0,45.0,695.0,,,,
0257008019,2023,bashkortostan,42.13,402582.0,6161.0,371092.0,20431.0,216852.0,41387.0,16.0,1.0,1.0,0.0,85386.0,10000.0,-358674.0,12693.0,7939.0,56719.0
7838105692,2023,sankt-petersburg,69.10,,,,,,,1.0,1.0,0.0,0.0,,,,,,
1800002048,2023,udmurtia,62.02,123.0,6.0,28.0,16.0,12.0,,0.0,1.0,1.0,0.0,3.0,0.0,-59.0,64.0,65.0,
0529000636,2023,dagestan,47.73,,,,,,,2.0,1.0,0.0,0.0,,,,,,
3015070380,2023,astrakhan,82.99,,0.0,10.0,10.0,0.0,,18.0,1.0,1.0,0.0,0.0,,,0.0,0.0,
6163138246,2023,rostov,41.20,,,,,,,8.0,1.0,0.0,0.0,,,,,,
4725011776,2023,leningrad,47.52.70,,,10.0,10.0,,,2.0,1.0,1.0,0.0,,,,,,0.0
9717139651,2023,moscow city,49.41,,,,,,,0.0,1.0,0.0,0.0,,,,,,
7451394551,2023,chelyabinsk,41.20,488663.0,126647.0,150393.0,120409.0,23147.0,25379.0,8.0,1.0,1.0,0.0,1031.0,,-326523.0,141179.0,159417.0,-7957.0
9704053238,2023,moscow city,59.11,62070.0,3373.0,6846.0,3289.0,3557.0,,2.0,1.0,1.0,0.0,68.0,0.0,-54746.0,7324.0,6823.0,
5507287180,2023,omsk,46.73.60,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7802754823,2023,sankt-petersburg,94.11,1270.0,474.0,1062.0,1050.0,12.0,,12.0,1.0,1.0,0.0,835.0,,-737.0,533.0,512.0,
5047159243,2023,moscow reg.,47.25,1706654.0,55776.0,646616.0,42233.0,282764.0,130281.0,9.0,1.0,1.0,0.0,66380.0,,-1312935.0,77391.0,70531.0,148959.0
3665820619,2023,voronezh,62.01,12804.0,-1392.0,375.0,-1382.0,1757.0,,0.0,1.0,1.0,0.0,32.0,,-13762.0,-958.0,-977.0,
0548013285,2023,dagestan,74.90.30,,,0.0,0.0,,,3.0,1.0,1.0,0.0,,,,,,
7826158820,2023,sankt-petersburg,38.21,13027.0,3487.0,4341.0,2218.0,2123.0,,21.0,1.0,1.0,0.0,0.0,,-10377.0,2650.0,4014.0,
1655340916,2023,tatarstan,95.11,,,,,,,8.0,1.0,0.0,0.0,,,,,,
5410091554,2023,novosibirsk,46.38.20,,,,,,,2.0,1.0,0.0,0.0,,,,,,
7215003974,2023,tyumen,29.20,3976542.0,875455.0,2343054.0,1996737.0,321086.0,960016.0,31.0,1.0,1.0,0.0,539718.0,,-2406478.0,1150398.0,1117686.0,324744.0
6452932000,2023,saratov,56.10,35301.0,456.0,10796.0,9903.0,893.0,,16.0,1.0,1.0,0.0,333.0,,-35959.0,-658.0,911.0,
1655488493,2023,tatarstan,49.41,,,,,,,1.0,1.0,0.0,0.0,,,,,,
3444258790,2023,volgograd,46.31,120079.0,5001.0,44397.0,14432.0,27706.0,1494.0,7.0,1.0,1.0,0.0,319.0,1986.0,-112041.0,7007.0,6718.0,264.0
2540167047,2023,primorsky terr.,46.49.40,,0.0,5073.0,5073.0,0.0,,13.0,1.0,1.0,0.0,0.0,,,,0.0,
1661052031,2023,tatarstan,46.49,,,,,,,6.0,1.0,0.0,0.0,,,,,,
2308981688,2023,krasnodar,71.20.20,2706.0,2706.0,46.0,,46.0,,9.0,1.0,1.0,0.0,8.0,,,2706.0,2706.0,
7810643482,2023,sankt-petersburg,56.10,,,,,,,6.0,1.0,0.0,0.0,,,,,,
6449087336,2023,saratov,42.21,,,260.0,259.0,1.0,,6.0,1.0,1.0,0.0,,,,,,
6027130640,2023,pskov,42.21,,,,,,,13.0,1.0,0.0,0.0,,,,,,
2801241548,2023,amur,46.21,,,,,,,5.0,1.0,0.0,0.0,,,,,,
2320167186,2023,yaroslavl,41.20,,,,,,,15.0,1.0,0.0,0.0,,,,,,
7713489210,2023,moscow city,81.22,,,,,,,1.0,1.0,0.0,0.0,,,,,,
2543124997,2023,primorsky terr.,52.10,713666.0,30775.0,232209.0,16097.0,94043.0,97075.0,5.0,1.0,1.0,0.0,36.0,,-696977.0,-6835.0,31140.0,-30.0
0300011821,2023,buryatia,47.91,,,,,,,0.0,1.0,0.0,0.0,,,,,,
4003039973,2023,kaluga,62.02,,0.0,0.0,,,,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,
4501141970,2023,kurgan,64.99,,,0.0,0.0,,,15.0,1.0,1.0,0.0,,,,,,
6501302613,2023,sakhalin,47.11,46308.0,658.0,8853.0,7785.0,1068.0,,4.0,1.0,1.0,0.0,345.0,,-45650.0,658.0,658.0,
6674188977,2023,sverdlovsk,46.45.10,,,,,,,17.0,1.0,0.0,0.0,,,,,,
1400027721,2023,yakutia,43.99,,,10.0,10.0,,,0.0,0.0,1.0,0.0,10.0,,,,,
9725024439,2023,moscow city,62.01,19054.0,3614.0,11467.0,1367.0,10100.0,,4.0,1.0,1.0,0.0,653.0,0.0,-21121.0,-2067.0,5032.0,
5040075481,2023,moscow city,01.11.10,,-25696.0,652676.0,-90240.0,738521.0,0.0,16.0,1.0,1.0,0.0,24.0,4395.0,,-25685.0,-25696.0,0.0
9723011900,2023,moscow city,42.11,4910804.0,97921.0,1840342.0,301091.0,1507592.0,11870.0,6.0,1.0,1.0,0.0,661964.0,,-4799088.0,27375.0,123350.0,-201394.0
9107001050,2023,crimea,08.11,,,353.0,353.0,,,13.0,1.0,1.0,0.0,353.0,,,,,
0726022237,2023,kabardino-balkaria,94.99,,,,,,,4.0,1.0,0.0,0.0,,,,,,
5321157997,2023,novgorod,25.12,,,,,,,11.0,1.0,0.0,0.0,,,,,,
9721189990,2023,moscow city,47.52,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5836671434,2023,penza,41.20,,,,,,,8.0,1.0,0.0,0.0,,,,,,
5406349151,2023,novosibirsk,46.47,0.0,0.0,1582.0,1582.0,,,17.0,1.0,1.0,0.0,262.0,,0.0,,0.0,
6324107900,2023,samara,41.10,,,,,,,4.0,1.0,0.0,0.0,,,,,,
6623135857,2023,sverdlovsk,47.19,,,,,,,3.0,1.0,0.0,0.0,,,,,,
5902147360,2023,perm,79.11,668.0,16.0,906.0,75.0,831.0,,19.0,1.0,1.0,0.0,52.0,,-613.0,55.0,36.0,
3821001320,2023,irkutsk,23.70.30,,,,,,,24.0,1.0,0.0,0.0,,,,,,
9303028731,2023,donetsk,63.99,2790.0,8.0,2273.0,1176.0,124.0,-685.0,7.0,1.0,1.0,0.0,298.0,973.0,,460.0,38.0,282.0
7707375222,2023,moscow city,64.99,,-5280.0,41751.0,-4599.0,18550.0,5.0,7.0,1.0,1.0,0.0,4974.0,27800.0,,-453.0,-5275.0,-29924.0
5402577904,2023,novosibirsk,68.20,0.0,0.0,16.0,10.0,6.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465159608,2023,krasnoyarsk,46.73,,0.0,4131.0,4124.0,3.0,,6.0,1.0,1.0,0.0,0.0,3.0,,,0.0,0.0
1841060592,2023,udmurtia,25.61,28972.0,32.0,13276.0,2590.0,10686.0,,7.0,1.0,1.0,0.0,9.0,,-28927.0,45.0,40.0,
4508002654,2023,kurgan,68.20.20,342.0,22.0,302.0,-49.0,351.0,,22.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,26.0,
3909026523,2023,kaliningrad,47.11,40268.0,0.0,6075.0,100.0,5975.0,,21.0,1.0,1.0,0.0,0.0,0.0,-40268.0,0.0,0.0,
9721126415,2023,moscow city,46.90,,,,,,,2.0,1.0,0.0,0.0,,,,,,
8602204790,2023,khanty-mansijsk,41.20,,,,,,,10.0,1.0,0.0,0.0,,,,,,
2725110653,2023,khabarovsk,68.32.10,,,,,,,11.0,1.0,0.0,0.0,,,,,,
7810475728,2023,sankt-petersburg,45.20,3891.0,492.0,4768.0,1782.0,2986.0,,16.0,1.0,1.0,0.0,81.0,,-3293.0,598.0,553.0,
0278150256,2023,bashkortostan,68.10,10991.0,2543.0,2803.0,314.0,2489.0,,15.0,1.0,1.0,0.0,186.0,,-7792.0,3199.0,3156.0,
7807212260,2023,sankt-petersburg,23.69,21259.0,443.0,31388.0,542.0,30747.0,,5.0,1.0,1.0,0.0,3.0,99.0,-20804.0,455.0,568.0,
7017485204,2023,tomsk,25.99,32137.0,959.0,13909.0,1494.0,10140.0,,2.0,1.0,1.0,0.0,226.0,2275.0,-30495.0,1642.0,1199.0,0.0
1650280822,2023,tatarstan,46.69.50,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7819045409,2023,sankt-petersburg,30.12,15781.0,1012.0,58552.0,11335.0,38541.0,,2.0,1.0,1.0,0.0,12.0,441.0,-14895.0,886.0,1377.0,
4345293884,2023,kirov,46.73.60,,,,,,,13.0,1.0,0.0,0.0,,,,,,
1831129862,2023,udmurtia,25.61,949.0,8.0,39435.0,7260.0,32175.0,,15.0,1.0,1.0,0.0,0.0,,-618.0,331.0,10.0,
4217156240,2023,kemerovo,68.32.10,43.0,40.0,1079.0,,1079.0,,10.0,1.0,1.0,0.0,1024.0,,,43.0,43.0,
3250529321,2023,bryansk,46.73.40,716238.0,4108.0,202617.0,142150.0,28411.0,,11.0,1.0,1.0,0.0,10919.0,32056.0,-716076.0,162.0,5235.0,
3100024466,2023,belgorod,93.13,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,,,,,
7714354230,2023,moscow city,73.11,,,,,,,8.0,1.0,0.0,0.0,,,,,,
9200003051,2023,sevastopol,10.72,15618.0,7148.0,17834.0,9449.0,3801.0,,2.0,1.0,1.0,0.0,315.0,4583.0,-7570.0,8048.0,7838.0,
3666242819,2023,voronezh,52.29,,,,,,,4.0,1.0,0.0,0.0,,,,,,
5074056688,2023,moscow reg.,10.51,,,,,,,6.0,1.0,0.0,0.0,,,,,,
7705426672,2023,moscow city,82.99,0.0,0.0,7472.0,-1851.0,9323.0,,21.0,1.0,1.0,0.0,14.0,0.0,0.0,,0.0,
5836111810,2023,penza,94.20,,,22.0,22.0,,,24.0,1.0,1.0,0.0,22.0,,,,,
4228009174,2023,kemerovo,69,0.0,-10.0,5.0,-471.0,476.0,,18.0,1.0,1.0,0.0,5.0,,0.0,,-10.0,
7736327181,2023,moscow city,46.19,16871.0,-61905.0,81780.0,-10202.0,56486.0,,3.0,1.0,1.0,0.0,461.0,31138.0,-60909.0,-44038.0,-52322.0,
3906154365,2023,kaliningrad,46.69,1326.0,-1332.0,19342.0,242.0,17915.0,,17.0,1.0,1.0,0.0,36.0,1185.0,-2012.0,-686.0,-746.0,
6320061324,2023,samara,13.99,,,,,,,2.0,1.0,0.0,0.0,,,,,,
6606010632,2023,sverdlovsk,64.99,760.0,-545.0,12845.0,12802.0,43.0,,26.0,1.0,1.0,0.0,108.0,,-1299.0,-539.0,-545.0,
9727033284,2023,moscow city,46.90,17142.0,31.0,150.0,131.0,19.0,,0.0,1.0,1.0,0.0,135.0,,-16936.0,39.0,39.0,
5503165752,2023,omsk,49.32,0.0,0.0,0.0,,,,7.0,1.0,1.0,0.0,,,0.0,,0.0,
